,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
539,A linha do horizonte,Emilio Salgari ; trad. de Bárbara Caruso,ISBN: 978-989-27-0358-9,28,Antes 2017,9 - 11 anos,Literatura,Emilio Salgari , trad. de Bárbara Caruso
540,Os animais fantásticos,Charles Cros ; il. André da Loba,ISBN: 9789898166098,28,Antes 2017,9 - 11 anos,Literatura,Charles Cros , il. André da Loba
541,Sandokan : os piratas da Malásia,T. S. Eliot ; il. Axel Scheffler ; trad. João Almeida Flor,"Lisboa : Nova Vega, 2011",28,Antes 2017,9 - 11 anos,Literatura,T. S. Eliot , il. Axel Scheffler ; trad. João Almeida Flor
542,O arenque fumado,Marie-José Bardinat... [et al.] ; il. François Ruyer ; trad. Maria Teresa Amaral,"Porto : Civilização, 2011",28,Antes 2017,9 - 11 anos,Literatura,Marie-José Bardinat... [et al.] , il. François Ruyer ; trad. Maria Teresa Amaral
543,O livro dos gatos,"Teresa Paiva, Helena Rebelo Pinto ; il. Danuta Wojciechowska","Lisboa : Bertrand, imp. 2011",28,Antes 2017,9 - 11 anos,Literatura,"Teresa Paiva, Helena Rebelo Pinto ", il. Danuta Wojciechowska
544,Histórias de encantar,Tomi Ungerer ; trad. Sara Reis da Silva,"Gafanha da Nazaré : Bags of Books, cop. 2011",28,Antes 2017,9 - 11 anos,Literatura,Tomi Ungerer , trad. Sara Reis da Silva
545,"O meu amigo, o sono",Luísa Ducla Soares ; il. de Marta Martins,"Porto : Civilização, 2011",28,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. de Marta Martins
546,O homem da lua,reconta Luísa Ducla Soares ; il. Nuno Fonseca,"Lisboa : Terramar, 2011",28,Antes 2017,9 - 11 anos,Literatura,reconta Luísa Ducla Soares , il. Nuno Fonseca
547,Quero crescer,texto Margarida Castel-Branco ; il. Carla Antunes,ISBN: 978-989-27-0275-9,28,Antes 2017,9 - 11 anos,Literatura,texto Margarida Castel-Branco , il. Carla Antunes
548,Seis contos de Eça de Queirós,João Manuel Ribeiro ; il. Marta Madureira,"Porto : Trinta Por Uma Linha, 2011",28,Antes 2017,9 - 11 anos,Literatura,João Manuel Ribeiro , il. Marta Madureira
549,O rei batoteiro,adapt. Fabrice Colin ; trad. Ana Cristina Gonçalves,"Alfragide : Asa II, 2011",28,Antes 2017,9 - 11 anos,Literatura,adapt. Fabrice Colin , trad. Ana Cristina Gonçalves
550,O rapaz sem orelhas de burro,Raul Malaquias Marques ; il. Yara Kono,ISBN: 978-972-21-2438-6,28,Antes 2017,9 - 11 anos,Literatura,Raul Malaquias Marques , il. Yara Kono
551,O planeta do pássaro de fogo,written by Paul Shipton ; il. by François Ruyer,"Oxford : Macmillan, 2011",28,Antes 2017,9 - 11 anos,Literatura,written by Paul Shipton , il. by François Ruyer
552,O ar está cheio de vozes,texto e ilustrações André François ; trad. Miguel Gouveia,"Figueira da Foz  : Bruaá, 2010",28,Antes 2017,9 - 11 anos,Literatura,texto e ilustrações André François , trad. Miguel Gouveia
553,The fancy dress competition,Shel Silverstein ; trad. Miguel Gouveia,"Figueira da Foz : Bruaá, 2010",28,Antes 2017,9 - 11 anos,Literatura,Shel Silverstein , trad. Miguel Gouveia
554,Lágrimas de crocodilo,Angie Sage,"Lisboa : Presença, 2010",28,Antes 2017,9 - 11 anos,Literatura,Angie Sage,
555,Quem quer um rinoceronte barato?,Disney ; trad. Maria João Medeiros,"Alfragide : Dom Quixote, 2010",28,Antes 2017,9 - 11 anos,Literatura,Disney , trad. Maria João Medeiros
556,A minha casa assombrada,Margarida Fonseca Santos,"Barcarena : Presença, 2010",28,Antes 2017,9 - 11 anos,Literatura,Margarida Fonseca Santos,
557,Sininho salva as fadas,Geronimo Stilton ; trad. Ana Maria Pinto da Silva,"Lisboa : Planeta Júnior, 2010",28,Antes 2017,9 - 11 anos,Literatura,Geronimo Stilton , trad. Ana Maria Pinto da Silva
558,O peixe azul,Luísa Ducla Soares ; il. Alain Corbel,"Porto : Civilização, 2010",29,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Alain Corbel
559,No rasto de Marco Pólo,Stan Smith ; il. Lucy Corvino,"Lisboa : Replicação, 2010",29,Antes 2017,9 - 11 anos,Literatura,Stan Smith , il. Lucy Corvino
560,As viagens de Gulliver de Jonathan Swift,José Jorge Letria ; il. Afonso Cruz,"Alfragide : Dom Quixote, 2010",29,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Afonso Cruz
561,Policiais de resolução rápida : mini-mistérios para resolveres,"Margarida Fonseca Santos, Inês do Carmo","Alfragide : Gailivro, 2010",29,Antes 2017,9 - 11 anos,Literatura,"Margarida Fonseca Santos, Inês do Carmo",
562,A minha primeira república,Fernando Nobre ; il. de Sandra Serra,"Alfragide : Oficina do Livro, 2010",29,Antes 2017,9 - 11 anos,Literatura,Fernando Nobre , il. de Sandra Serra
563,7x1910 Histórias da República,texto de Adélia Carvalho ; il. Marta Madureira ; pósf. Álvaro Magalhães,"Porto : Trinta Por Uma Linha, 2010",29,Antes 2017,9 - 11 anos,Literatura,texto de Adélia Carvalho , il. Marta Madureira ; pósf. Álvaro Magalhães
564,Histórias que contei aos meus filhos,Alexandre Honrado ; il. Ana Cristina Inácio,"Lisboa : Gradiva, 2010",29,Antes 2017,9 - 11 anos,Literatura,Alexandre Honrado , il. Ana Cristina Inácio
565,Matilde Rosa Araújo : um olhar de menina,texto Eugénio Roda ; il. Gémeo Luís,ISBN: 978-989-8324-05-4,29,Antes 2017,9 - 11 anos,Literatura,texto Eugénio Roda , il. Gémeo Luís
566,História dentro de uma garrafa,Julia Boehme ; versão portuguesa de Maria Lin Moniz ; il. de Herdis Albrecht,ISBN: 978-989-696-004-9,29,Antes 2017,9 - 11 anos,Literatura,Julia Boehme , versão portuguesa de Maria Lin Moniz ; il. de Herdis Albrecht
567,Catavento,escrito e il. por Mrs. Crevan Fox,"Lisboa : Far Far Away Books, 2010",29,Antes 2017,9 - 11 anos,Literatura,escrito e il. por Mrs. Crevan Fox,
568,Clara na quinta dos póneis,Charles Perrault ; trad. António Pescada,"Alfragide : BIS, 2010",29,Antes 2017,9 - 11 anos,Literatura,Charles Perrault , trad. António Pescada
569,Rabbitwood,Luísa Dacosta ; il. Cristina Valadas,"Porto : Asa II, 2010",29,Antes 2017,9 - 11 anos,Literatura,Luísa Dacosta , il. Cristina Valadas
570,Contos,texto António Mota ; il. Afonso Cruz,"Alfragide : Texto, 2010",29,Antes 2017,9 - 11 anos,Literatura,texto António Mota , il. Afonso Cruz
571,A rapariga e o sonho,"Emma Thomson ; trad. Nuno Marques, Suzana Ramos","Lisboa : Dinalivro, 2010",29,Antes 2017,9 - 11 anos,Literatura,Emma Thomson ," trad. Nuno Marques, Suzana Ramos"
572,"Max e Achebiche, uma história muito fixe ","António Reis, Ana Maria Magalhães e Isabel Alçada",ISBN: 978-972-21-2106-4,29,Antes 2017,9 - 11 anos,Literatura,"António Reis, Ana Maria Magalhães e Isabel Alçada",
573,Festas e promessas,Margarida Fonseca Santos ; il. Afonso Cruz,"Alfragide : Texto, 2010",29,Antes 2017,9 - 11 anos,Literatura,Margarida Fonseca Santos , il. Afonso Cruz
574,O 5 de Outubro e a Primeira República,Vergílio Alberto Vieira ; il. Cristina Robalo,"Lisboa : Caminho, imp. 2010",29,Antes 2017,9 - 11 anos,Literatura,Vergílio Alberto Vieira , il. Cristina Robalo
575,O domínio do dominó e outras histórias,Valter Hugo Mãe ; il. Paulo Sérgio Beju,"Carnaxide : Alfaguara Infantil, 2010",29,Antes 2017,9 - 11 anos,Literatura,Valter Hugo Mãe , il. Paulo Sérgio Beju
576,O livro dos desejos,texto Emily Hawkins ; il. Lisa Evans ; trad. Salomé Castro,ISBN: 978-972-659-482-6,29,Antes 2017,9 - 11 anos,Literatura,texto Emily Hawkins , il. Lisa Evans ; trad. Salomé Castro
577,As mais belas coisas do mundo,il. Roberto Innocenti ; texto J. Patrick Lewis,ISBN: 978-989-8205-35-3,29,Antes 2017,9 - 11 anos,Literatura,il. Roberto Innocenti , texto J. Patrick Lewis
578,A princesa da neve,José Jorge Letria ; il. Afonso Cruz,"Alfragide : Dom Quixote, 2010",30,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Afonso Cruz
579,A casa,Inácio Pignatelli ; il. Manuela Bacelar,"Porto : Afrontamento, 2010",30,Antes 2017,9 - 11 anos,Literatura,Inácio Pignatelli , il. Manuela Bacelar
580,A minha primeira república,Elsa Pestana Magalhães ; il. Fernando Aznar,ISBN: 978-989-633-281-5,30,Antes 2017,9 - 11 anos,Literatura,Elsa Pestana Magalhães , il. Fernando Aznar
581,O pastor de nuvens ; O fotógrafo do passarinho,Maria Teresa Maia Gonzalez ; il. Helena Simas,ISBN: 978-989-27-0173-8,30,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez , il. Helena Simas
582,Navegadores portugueses,texto e il. Mónica Baldaque,ISBN: 978-989-27-0236-0,30,Antes 2017,9 - 11 anos,Literatura,texto e il. Mónica Baldaque,
583,A casa com o sol lá dentro,Luísa Costa Cabral ; il. de Carla Nazareth,"Alfragide : Oficina do Livro, 2010",30,Antes 2017,9 - 11 anos,Literatura,Luísa Costa Cabral , il. de Carla Nazareth
584,"Pequeno Alberto, o pensador",Alexandre Parafita ; il. de Eunice Rosado,"Lisboa : Plátano, 2010",30,Antes 2017,9 - 11 anos,Literatura,Alexandre Parafita , il. de Eunice Rosado
585,O menino-árvore,José Jorge Letria ; il. Miguel Gabriel,Alfragide : Oficina do Livro 2010,30,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Miguel Gabriel
586,Contos de animais com manhas de gente : histórias de tradição oral,Eugénio Roda ; il. de André Caetano,ISBN: 978-972-0-71888-4,30,Antes 2017,9 - 11 anos,Literatura,Eugénio Roda , il. de André Caetano
587,Era uma vez um rei poeta,Inês Vinagre ; il. Sebastião Peixoto,"Guimarães : Opera Omnia, D. L. 2010",30,Antes 2017,9 - 11 anos,Literatura,Inês Vinagre , il. Sebastião Peixoto
588,Sem palavras,Henry Gilbert,ISBN: 978-972-1-06102-6,30,Antes 2017,9 - 11 anos,Literatura,Henry Gilbert,
589,O homem da nuvem escura,Alice Vieira ; il. de Liliana Lourenço,"Alfragide : Texto, 2010",30,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , il. de Liliana Lourenço
590,Robin dos Bosques,de L. Frank Baum,ISBN: 978-972-0-71658-3,30,Antes 2017,9 - 11 anos,Literatura,de L. Frank Baum,
591,Livro com cheiro a banana,Margaret Wild ; il. Freya Blackwood,ISBN: 978-972-21-2093-7,30,Antes 2017,9 - 11 anos,Literatura,Margaret Wild , il. Freya Blackwood
592,O rapto do Pai Natal,António Torrado ; il. Chico,"Porto : Civilização, 2010",30,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Chico
593,Samuel e saltitão,Mariana Vaz Serra ; il. Pedro Nogueira,ISBN: 978-972-30-1495-2,30,Antes 2017,9 - 11 anos,Literatura,Mariana Vaz Serra , il. Pedro Nogueira
594,Histórias à solta na minha rua,uma história de António Mota ; il. Sandra Serra,"Algragide : Gailivro, 2010",30,Antes 2017,9 - 11 anos,Literatura,uma história de António Mota , il. Sandra Serra
595,A viagem do rei Ludovico,Vanina Starkoff ; translation by Jon Brokenbrow,"Pontevedra : Kalandraka, 2010",30,Antes 2017,9 - 11 anos,Literatura,Vanina Starkoff , translation by Jon Brokenbrow
596,A melhor condutora do mundo,António Torrado... [et al.] ; il. Vera Pyrrait,Lisboa : Plátano 2010,30,Antes 2017,9 - 11 anos,Literatura,António Torrado... [et al.] , il. Vera Pyrrait
597,Dancing in the clouds,António Mota ; il. Elsa Fernandes,"Alfragide : Gailivro, 2010",30,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Elsa Fernandes
598,Histórias com direitos,António Mota ; il. de Alberto Faria,"Alfragide : Gailivro, 2010",31,Antes 2017,9 - 11 anos,Literatura,António Mota , il. de Alberto Faria
599,O livro das adivinhas 1,contos de Eugénia Martins ; il. Idalina Dionísio e Pedro Dionísio,"Rio Tinto : Lugar da Palavra, 2010",31,Antes 2017,9 - 11 anos,Literatura,contos de Eugénia Martins , il. Idalina Dionísio e Pedro Dionísio
600,Pinguim,texto Luís Filipe Cristóvão ; il. Amélie Bouvier,ISBN: 978-972-8979-40-9,31,Antes 2017,9 - 11 anos,Literatura,texto Luís Filipe Cristóvão , il. Amélie Bouvier
601,O dragão Napoleão e o deus Neptuno ; O dragão Napoleão e o senhor comilão,Enid Blyton ; trad. Susana Ferreira e Bárbara Soares,"Alfragide : Oficina do Livro, 2010",31,Antes 2017,9 - 11 anos,Literatura,Enid Blyton , trad. Susana Ferreira e Bárbara Soares
602,Afonso e o livro,Mark Twain ; trad. Miriam Marder Silva Monteiro,ISBN: 978-972-1-06083-8,31,Antes 2017,9 - 11 anos,Literatura,Mark Twain , trad. Miriam Marder Silva Monteiro
603,O mistério do colar desaparecido,Isabel Minhós Martins ; il. Bernardo Carvalho,"Carcavelos : Planeta Tangerina, 2010",31,Antes 2017,9 - 11 anos,Literatura,Isabel Minhós Martins , il. Bernardo Carvalho
604,As aventuras de Huckleberry Finn,Ana Saldanha ; il. Pedro Brito,"Porto : Caminho, 2010",31,Antes 2017,9 - 11 anos,Literatura,Ana Saldanha , il. Pedro Brito
605,O livro dos quintais,texto de Rosário Alçada Araújo ; il. Afonso Cruz,"Alfragide : Texto, cop. 2010",31,Antes 2017,9 - 11 anos,Literatura,texto de Rosário Alçada Araújo , il. Afonso Cruz
606,A caminho de Santiago,Luísa Ducla Soares ; il. Eunice Rosado,ISBN: 978-972-26-3184-6,31,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Eunice Rosado
607,O dia em que o meu bairro ficou de pantanas,Michael Grejniec ; trad. Jon Brokenbrow,"Matosinhos : Kalandraka, 2010",31,Antes 2017,9 - 11 anos,Literatura,Michael Grejniec , trad. Jon Brokenbrow
608,O burro de Buridan,Mário Contumélias ; il. Pedro Afonso,"Lisboa : Plátano, 2010",31,Antes 2017,9 - 11 anos,Literatura,Mário Contumélias , il. Pedro Afonso
609,A taste of the moon,Maria Teresa Maia Gonzalez ; il. Helena Simas,ISBN: 978-989-27-0174-5,31,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez , il. Helena Simas
610,Era uma vez o Natal...,texto Anna Castagnoli ; il. Gabriel Pacheco ; trad. Dora Batalim Sottomayor,"Pontevedra : OQO Ed., 2010",31,Antes 2017,9 - 11 anos,Literatura,texto Anna Castagnoli , il. Gabriel Pacheco ; trad. Dora Batalim Sottomayor
611,A casinha na praia,texto e il. Carlos J. Campos,"Alfragide : Nova Gaia, 2010",31,Antes 2017,9 - 11 anos,Literatura,texto e il. Carlos J. Campos,
612,A grande viagem,Neil Gaiman ; il. Dave McKean ; trad. Inês Aboim Borges,"Barcarena : Presença, 2009",31,Antes 2017,9 - 11 anos,Literatura,Neil Gaiman , il. Dave McKean ; trad. Inês Aboim Borges
613,"Dom Draguim, rei dos dragões",Helena Rainha Coelho ; il. de Nuno Fonseca,"Lisboa : Nova Vega, 2010",31,Antes 2017,9 - 11 anos,Literatura,Helena Rainha Coelho , il. de Nuno Fonseca
614,Coraline e a porta secreta,texto de Rosário Alçada Araújo ; il. Afonso Cruz,"Alfragide : Texto, 2010",31,Antes 2017,9 - 11 anos,Literatura,texto de Rosário Alçada Araújo , il. Afonso Cruz
615,O romance de a menina dos pés azuis,José Carlos de Vasconcelos ; il. Raquel Pinheiro,"Lisboa : Gradiva, 2010",31,Antes 2017,9 - 11 anos,Literatura,José Carlos de Vasconcelos , il. Raquel Pinheiro
616,As consultas do dr. Serafim e a bronquite da senhora Adriana,"poemas José Jorge Letria  ; músicas de Inês Pupo... [et al.] ; il. Ricardo Machado, André Viana Machado","Alfragide : Dom Quixote, 2010",31,Antes 2017,9 - 11 anos,Literatura,poemas José Jorge Letria  ," músicas de Inês Pupo... [et al.] ; il. Ricardo Machado, André Viana Machado"
617,A fantástica história de florzinha gota de água,João Manuel Ribeiro ; il. Anabela Dias,"Porto : Trinta Por Uma Linha, 2010",31,Antes 2017,9 - 11 anos,Literatura,João Manuel Ribeiro , il. Anabela Dias
618,Busca pólos : trocadilhar,Rudyard Kipling ; [il.] Mauro Evangelista ; trad. Isabel Stilwell,"Lisboa : A Esfera dos Livros, 2010",32,Antes 2017,9 - 11 anos,Literatura,Rudyard Kipling , [il.] Mauro Evangelista ; trad. Isabel Stilwell
619,Eu fui o menino Jesus,José Luís Borga ; il. Patrícia Furtado,"Alfragide : Oficina do Livro, 2010",32,Antes 2017,9 - 11 anos,Literatura,José Luís Borga , il. Patrícia Furtado
620,Carta a um filho,Isabel Minhós Martins ; il. Madalena Matoso,"Carcavelos : Planeta Tangerina, 2010",32,Antes 2017,9 - 11 anos,Literatura,Isabel Minhós Martins , il. Madalena Matoso
621,O que é o Natal?,Mónica Baldaque,"Alfragide : Asa II, 2010",32,Antes 2017,9 - 11 anos,Literatura,Mónica Baldaque,
622,"Enquanto o meu cabelo crescia : pequena novela sobre cortes, penteados, madeixas e outros milagres",Manuela Nogueira ; il. Paula Marques,ISBN: 978-989-27-0160-8,32,Antes 2017,9 - 11 anos,Literatura,Manuela Nogueira , il. Paula Marques
623,Do outro lado do quadro,Matilde Rosa Araújo ; il. André Letria ; coord. Maria de Lourdes Soares,"Prior Velho : Paulinas, 2010",32,Antes 2017,9 - 11 anos,Literatura,Matilde Rosa Araújo , il. André Letria ; coord. Maria de Lourdes Soares
624,O castelo do Rodrigo,José Jorge Letria ; il. André Letria,"Lisboa : Terramar, 2010",32,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. André Letria
625,O Capuchinho Cinzento,Tim Bowler ; trad. Luísa Silva Maneiras,"Barcarena : Presença, 2010",32,Antes 2017,9 - 11 anos,Literatura,Tim Bowler , trad. Luísa Silva Maneiras
626,Lendas do mar,Renata Gostoli . Um duelo na biblioteca,"Lisboa : Planeta, 2010",32,Antes 2017,9 - 11 anos,Literatura,Renata Gostoli . Um duelo na biblioteca,
627,O rapaz que ouvia as estrelas,Gwyneth Rees ; il. Annabel Hudson ; trad. Ana Mafalda Costa,"Porto : Asa, 2010",32,Antes 2017,9 - 11 anos,Literatura,Gwyneth Rees , il. Annabel Hudson ; trad. Ana Mafalda Costa
628,Quem ajuda o gnomo?,escreveu Teresa Guimarães ; il. Anabela Dias,"Porto : Trinta por uma Linha, 2010",32,Antes 2017,9 - 11 anos,Literatura,escreveu Teresa Guimarães , il. Anabela Dias
629,Pozinhos mágicos,Hans Christian Andersen ; il. Teresa Lima ; pref. José Jorge Letria,"Lisboa, : Dom Quixote, 2010",32,Antes 2017,9 - 11 anos,Literatura,Hans Christian Andersen , il. Teresa Lima ; pref. José Jorge Letria
630,A menina de papel,Jonathan Swift ; trad. Luzia Maria Martins,ISBN: 978-989-641-181-7,32,Antes 2017,9 - 11 anos,Literatura,Jonathan Swift , trad. Luzia Maria Martins
631,O soldadinho de chumbo,Alice Vieira,"Lisboa : Caminho, imp. 2010",32,Antes 2017,9 - 11 anos,Literatura,Alice Vieira,
632,As viagens de Gulliver,António Torrado ; il. Maria João Lopes,"Porto : Civilização, 2010",32,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Maria João Lopes
633,A espada do rei Afonso,José Jorge Letria ; il. Afonso Cruz,"Alfragide : Texto, 2010",32,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Afonso Cruz
634,Cantiga do caçador e outras histórias tradicionais portuguesas contadas de novo,Lídia Jorge ; il. Danuta Wojciechowska,"Alfragide : Dom Quixote, 2010",32,Antes 2017,9 - 11 anos,Literatura,Lídia Jorge , il. Danuta Wojciechowska
635,Infante D. Henrique : o navegador dos sonhos,Stephen Rabley ; il. Tom Percival,"Harlow : Person Education, 2010",32,Antes 2017,9 - 11 anos,Literatura,Stephen Rabley , il. Tom Percival
636,Romance do grande gatão,Mariana Vaz Serra ; il. Pedro Nogueira,ISBN: 978-972-30-1496-9,32,Antes 2017,9 - 11 anos,Literatura,Mariana Vaz Serra , il. Pedro Nogueira
637,Meet the Martians,António Torrado ; il. Cristina Malaquias,"Porto : Asa II, 2010",32,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Cristina Malaquias
638,O conselheiro do rei Ludovico,Alice Vieira,"Lisboa : Caminho, 2010",33,Antes 2017,9 - 11 anos,Literatura,Alice Vieira,
639,"100 histórias à janela : histórias estaladiças, melhores do que batatas fritas",Jacqueline Wilson ; [il. by Nick Sharratt],"Oxford : University Press, 2010",33,Antes 2017,9 - 11 anos,Literatura,Jacqueline Wilson , [il. by Nick Sharratt]
640,Flor de mel,"Margarida Fonseca Santos, Maria Teresa Maia Gonzalez ; il. e capa Inês do Carmo","Barcarena : Presença, 2010",33,Antes 2017,9 - 11 anos,Literatura,"Margarida Fonseca Santos, Maria Teresa Maia Gonzalez ", il. e capa Inês do Carmo
641,How to survive Summer Camp,Maria Teresa Maia Gonzalez,ISBN: 978-989-27-0117-2,33,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez,
642,Um pombo chamado Colombo,por Sir Fox de Fox ; trad. Sofia Norton,"Lisboa : Far Far Away Books, 2010",33,Antes 2017,9 - 11 anos,Literatura,por Sir Fox de Fox , trad. Sofia Norton
643,A fonte dos segredos,Kate Bloom e Emma Pack,ISBN: 978-972-659-518-2,33,Antes 2017,9 - 11 anos,Literatura,Kate Bloom e Emma Pack,
644,A floresta dos reis,Maria Teresa Maia Gonzalez,ISBN: 978-989-673-126-7,33,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez,
645,A fada Rosa e o amigo ternurento,David Machado ; il. Paulo Galindro,"Barcarena : Presença, 2010",33,Antes 2017,9 - 11 anos,Literatura,David Machado , il. Paulo Galindro
646,Partilhar,by Jeff Kinney,ISBN: 978-0-141-32490-6,33,Antes 2017,9 - 11 anos,Literatura,by Jeff Kinney,
647,O tubarão na banheira,Nuno Magalhães Guedes ; il. Pedro Potier,ISBN: 978-989-27-0146-2,33,Antes 2017,9 - 11 anos,Literatura,Nuno Magalhães Guedes , il. Pedro Potier
648,Diary of a wimpy kid : Greg Heffley's journal,Mark Twain ; trad. José Couto Nogueira,"Alfragide : BIS, 2010",33,Antes 2017,9 - 11 anos,Literatura,Mark Twain , trad. José Couto Nogueira
649,Um golo de ouro,"Ana Maria Magalhães, Isabel Alçada ; il. Pedro Mendes","Lisboa : Caminho, cop. 2010",33,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Pedro Mendes
650,O príncipe e o pobre,José Fanha ; il. Inês Massano,"Alfragide : Gailivro, 2010",33,Antes 2017,9 - 11 anos,Literatura,José Fanha , il. Inês Massano
651,Há fogo na floresta,C. S. Lewis ; il. Pauline Baynes ; trad. Ana Falcão Bastos,"Lisboa : Presença, 2010-",33,Antes 2017,9 - 11 anos,Literatura,C. S. Lewis , il. Pauline Baynes ; trad. Ana Falcão Bastos
652,Zulaida e o poeta : e outras histórias,Gerard van Gemert ; il. Mark Janssen ; trad. Lut Caenen,ISBN: 978-972-659-459-8,33,Antes 2017,9 - 11 anos,Literatura,Gerard van Gemert , il. Mark Janssen ; trad. Lut Caenen
653,As crónicas de Nárnia,José Jorge Letria ; il. Alex Gozblau,"Alfragide : Texto, 2010",33,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Alex Gozblau
654,Luta pela taça,Miguel Horta,"Coimbra : Grácio Ed., 2010",33,Antes 2017,9 - 11 anos,Literatura,Miguel Horta,
655,A magia do círculo azul,Gwyneth Rees ; il. Emily Bannister ; trad. do inglês por Etelvina Coelho e Teresa Ferreira,"Alfragide : Asa II, 2010",33,Antes 2017,9 - 11 anos,Literatura,Gwyneth Rees , il. Emily Bannister ; trad. do inglês por Etelvina Coelho e Teresa Ferreira
656,Pinok e Baleote,texto de José Vaz ; il. de Elsa Fernandes,"Porto : Trampolim, 2010",33,Antes 2017,9 - 11 anos,Literatura,texto de José Vaz , il. de Elsa Fernandes
657,Ouro mágico,Alice Vieira,"Lisboa : Caminho, imp. 2010",33,Antes 2017,9 - 11 anos,Literatura,Alice Vieira,
658,O livro das contas e dos contos,Fátima Éffe ; il. Carla Nazareth,"Lisboa : Ana Paula Faria, 2010",34,Antes 2017,9 - 11 anos,Literatura,Fátima Éffe , il. Carla Nazareth
659,Os olhos de Ana Marta,Louis Sachar,Barcarena : Presença 2010,34,Antes 2017,9 - 11 anos,Literatura,Louis Sachar,
660,O vendedor de fósforos : uma história em três actos,Jacob [e] Wilhelm Grimm ; il. George Cruikshank,"Mem Martins : Europa-América, 2010",34,Antes 2017,9 - 11 anos,Literatura,Jacob [e] Wilhelm Grimm , il. George Cruikshank
661,O polegar de Deus,Luísa Fortes da Cunha,"Queluz de Baixo : Presença, 2010",34,Antes 2017,9 - 11 anos,Literatura,Luísa Fortes da Cunha,
662,Contos de Grimm,Miguel Sousa Tavares ; il. Fernanda Fragateiro,"Alfragide : Oficina do Livro, 2010",34,Antes 2017,9 - 11 anos,Literatura,Miguel Sousa Tavares , il. Fernanda Fragateiro
663,Teodora e a pedra de âmbar,Nuno Magalhães Guedes ; il. Pedro Potier,ISBN: 978-989-27-0147-9,34,Antes 2017,9 - 11 anos,Literatura,Nuno Magalhães Guedes , il. Pedro Potier
664,Ismael e Chopin,Raul Malaquias Marques,ISBN: 978-972-21-2136-1,34,Antes 2017,9 - 11 anos,Literatura,Raul Malaquias Marques,
665,Futebol total,Armindo Reis,"Lisboa : Plátano, 2010",34,Antes 2017,9 - 11 anos,Literatura,Armindo Reis,
666,El-rei está triste : ( e a vida continua),Daniel Marques Ferreira ; il. Raquel Pinheiro,"Alfragide : Nova Gaia, 2010",34,Antes 2017,9 - 11 anos,Literatura,Daniel Marques Ferreira , il. Raquel Pinheiro
667,A bola de cristal,Ulysses Moore ; trad. Madalena Guerra,"Barcarena : Presença, 2013",34,Antes 2017,9 - 11 anos,Literatura,Ulysses Moore , trad. Madalena Guerra
668,A princesinha do jardim de pedra,Rui Sousa,ISBN: 978-972-793-022-7,34,Antes 2017,9 - 11 anos,Literatura,Rui Sousa,
669,Os guardiães de pedra ,Maria Almira Soares ; il. Sandra Serra,"Alfragide : Dom Quixote, 2009",34,Antes 2017,9 - 11 anos,Literatura,Maria Almira Soares , il. Sandra Serra
670,O peixe contador de histórias,Enid Blyton ; il. Erica-Jane Waters,ISBN: 978-972-1-06037-1,34,Antes 2017,9 - 11 anos,Literatura,Enid Blyton , il. Erica-Jane Waters
671,A revolta das frases,Carlos Paixão ; il. Carlos Pais,ISBN: 978-972-8999-78-0,34,Antes 2017,9 - 11 anos,Literatura,Carlos Paixão , il. Carlos Pais
672,A ilhas das surpresas,Steve Smallman ; il. por Cee Biscoe ; trad. Pedro Costa,ISBN: 978-972-793-097-5,34,Antes 2017,9 - 11 anos,Literatura,Steve Smallman , il. por Cee Biscoe ; trad. Pedro Costa
673,A tartaruga atropelada,Mark Twain ; il. de E.W. Kemble,ISBN: 978-989-641-104-6,34,Antes 2017,9 - 11 anos,Literatura,Mark Twain , il. de E.W. Kemble
674,O urso resmungão,escrito por Irene Trimble ; il. por Denise Shimabukuro,ISBN: 978-989-50-1066-0,34,Antes 2017,9 - 11 anos,Literatura,escrito por Irene Trimble , il. por Denise Shimabukuro
675,As aventuras de Huckleberry Finn,Hy Conrad ; il. Lucy Corvino,"Lisboa : Replicação, 2009",34,Antes 2017,9 - 11 anos,Literatura,Hy Conrad , il. Lucy Corvino
