,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
265,Os segredos dos dragões,história Manuela Micaelo ; il. Raquel Pinheiro,"Cascais : Cercica, 2011",14,Antes 2017,6 - 8 anos,Literatura,história Manuela Micaelo , il. Raquel Pinheiro
266,Quando eu for... grande,Gill Munton ; il. Mark Ruffle,ISBN: 978-0-230-40482-3,14,Antes 2017,6 - 8 anos,Literatura,Gill Munton , il. Mark Ruffle
267,O que é que se passa aqui?,António Torrado ; il. Cristina Salvador,"Porto : Civilização, cop. 2009",14,Antes 2017,6 - 8 anos,Literatura,António Torrado , il. Cristina Salvador
268,Pirate Jack looks for treasure,Luísa Ducla Soares ; il. Francisco Cunha,"Porto : Civilização, 2011",14,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Francisco Cunha
269,Vamos contar um segredo : ...e outra história,Kazumi Yumoto ; il. Komako Sakai ; trad. António Barrento,"Figueira da Foz : Bruaá, 2011",14,Antes 2017,6 - 8 anos,Literatura,Kazumi Yumoto , il. Komako Sakai ; trad. António Barrento
270,Um gato tem 7 vidas,text by Carlos Nogueira ; il. by Marta Madureira ; translation by José Carlos Miraldes Ribeiro,"Porto : Tcharan, 2011",14,Antes 2017,6 - 8 anos,Literatura,text by Carlos Nogueira , il. by Marta Madureira ; translation by José Carlos Miraldes Ribeiro
271,O urso e o gato selvagem,Gerard van Gemert ; il. Mark Janssen ; trad. e adapt. Salomé Castro,ISBN: 978-972-659-571-7,14,Antes 2017,6 - 8 anos,Literatura,Gerard van Gemert , il. Mark Janssen ; trad. e adapt. Salomé Castro
272,I ate an owl,texto Cidália Fernandes ; il. Sandra Serra,"Maia : Livro Directo, 2011",14,Antes 2017,6 - 8 anos,Literatura,texto Cidália Fernandes , il. Sandra Serra
273,A um salto da vitória,Liane Schneider ; il. de Eva Wenzel-Bürger ; versão portuguesa de Mercedes Silveira,ISBN: 978-989-696-010-0,14,Antes 2017,6 - 8 anos,Literatura,Liane Schneider , il. de Eva Wenzel-Bürger ; versão portuguesa de Mercedes Silveira
274,O menino que não gostava de sopa,Margarida Fonseca Santos ; il. Richard Câmara,ISBN: 978-989-50-1731-7,14,Antes 2017,6 - 8 anos,Literatura,Margarida Fonseca Santos , il. Richard Câmara
275,Clara aprende a dançar,Gill Munton ; il. Lisa Smith,ISBN: 978-0-230-40479-3,14,Antes 2017,6 - 8 anos,Literatura,Gill Munton , il. Lisa Smith
276,Conversa de elefantes,escritas Jacqueline Bovy... [et. al.] ; il. François Ruyer ; trad. Florbela Lopes,"Porto : Civilização, 2011",14,Antes 2017,6 - 8 anos,Literatura,escritas Jacqueline Bovy... [et. al.] , il. François Ruyer ; trad. Florbela Lopes
277,The muddy sheep : a Tom and Holly story,il. Eunice Rosado ; recolha de textos e coord. ed. de Joana Ferreira da Silva,"Porto : Civilização, 2011",14,Antes 2017,6 - 8 anos,Literatura,il. Eunice Rosado , recolha de textos e coord. ed. de Joana Ferreira da Silva
278,Histórias para ouvir antes de adormecer,Ana Tortosa ; il. Cecília Varela,"Pontevedra : OQO Ed., D.L. 2011",15,Antes 2017,6 - 8 anos,Literatura,Ana Tortosa , il. Cecília Varela
279,Vê se adivinhas... 2,António Torrado ; il. Maria do Carmo Cunha,"Alfragide : Asa II, 2011",15,Antes 2017,6 - 8 anos,Literatura,António Torrado , il. Maria do Carmo Cunha
280,De mãos vazias,Judith Viorst ; il. Lane Smith ; trad. Carla Maia de Almeida,"Alfragide : Gailivro, 2011",15,Antes 2017,6 - 8 anos,Literatura,Judith Viorst , il. Lane Smith ; trad. Carla Maia de Almeida
281,100 histórias bem-dispostas : pequenas histórias divertidas para todas as ocasiões,Gill Munton ; il. Lisa Smith,ISBN: 978-0-230-40478-6,15,Antes 2017,6 - 8 anos,Literatura,Gill Munton , il. Lisa Smith
282,Lulu e o brontossauro,Maria João Lopo de Carvalho ; il. de Helena Nogueira,"Alfragide : Oficina do Livro, 2010",15,Antes 2017,6 - 8 anos,Literatura,Maria João Lopo de Carvalho , il. de Helena Nogueira
283,Tom's haircut,Matilde Rosa Araújo ; il. Maria Keil,"[S.l.] : Calendário, 2010",15,Antes 2017,6 - 8 anos,Literatura,Matilde Rosa Araújo , il. Maria Keil
284,A minha mãe é a melhor do mundo,António Torrado ; il. Ricardo Rodrigues,"Porto : Civilização, cop. 2010",15,Antes 2017,6 - 8 anos,Literatura,António Torrado , il. Ricardo Rodrigues
285,Florinda e o Pai Natal,Kate Banks ; il. Georg Hallensleben ; trad. José Oliveira,ISBN: 978-972-21-2097-5,15,Antes 2017,6 - 8 anos,Literatura,Kate Banks , il. Georg Hallensleben ; trad. José Oliveira
286,O trono do rei Escamiro... e outra história,Vanda Gonçalves ; il. João Tinoco,"Lisboa : Gradiva, 2010",15,Antes 2017,6 - 8 anos,Literatura,Vanda Gonçalves , il. João Tinoco
287,Uma noite no estaleiro,texto e il. Beatrice Alemagna ; trad. Maria José Sarabando,"Ilhavo : Bags of Books, cop. 2010",15,Antes 2017,6 - 8 anos,Literatura,texto e il. Beatrice Alemagna , trad. Maria José Sarabando
288,"Histórias para meninos ""não quero""",Fernando Bento Gomes ;  il. João Pedro Lam,ISBN: 978-989-8195-30-2,15,Antes 2017,6 - 8 anos,Literatura,Fernando Bento Gomes ,  il. João Pedro Lam
289,Depois do Natal,Álvaro Magalhães ; il. João Machado,"Porto : Asa II, 2010",15,Antes 2017,6 - 8 anos,Literatura,Álvaro Magalhães , il. João Machado
290,"Pai Natal, pai Natal, quem és tu afinal?",João Paulo Cotrim ; il. Maria Keil,"Vila Nova de Gaia : Calendário de Letras, 2010",15,Antes 2017,6 - 8 anos,Literatura,João Paulo Cotrim , il. Maria Keil
291,Histórias pequenas de bichos pequenos,texto Maria Isabel Mendonça Soares ; il. Sara Leite,ISBN: 978-989-27-0159-2,15,Antes 2017,6 - 8 anos,Literatura,texto Maria Isabel Mendonça Soares , il. Sara Leite
292,A árvore que dava olhos,Maria João Carvalho ; il. por Fátima Afonso,"Rio de Mouro : Everest, imp. 2010",15,Antes 2017,6 - 8 anos,Literatura,Maria João Carvalho , il. por Fátima Afonso
293,O castelo do queijo,Eileen Browne ; trad. José Oliveira,"Alfragide : Caminho, imp. 2010",15,Antes 2017,6 - 8 anos,Literatura,Eileen Browne , trad. José Oliveira
294,O sótão mágico,il. Virginia Allyn ; trad. Maria Isabel de Mendonça Soares,ISBN: 978-989-27-0233-9,15,Antes 2017,6 - 8 anos,Literatura,il. Virginia Allyn , trad. Maria Isabel de Mendonça Soares
295,A surpresa de Handa,texto e il. Inês Oliveira,"Alfragide : Nova Gaia, 2010",15,Antes 2017,6 - 8 anos,Literatura,texto e il. Inês Oliveira,
296,A galinha ruiva,Paloma Valdivia ; trad. Jon Brokenbrow,"Pontevedra : Kalandraka, 2010",15,Antes 2017,6 - 8 anos,Literatura,Paloma Valdivia , trad. Jon Brokenbrow
297,A mosquito,texto de Norbert Landa ; il. Marlis Scharff-Kniemeyer ; trad. e adapt. Paula Neves,"Alfragide : Asa II, 2010",15,Antes 2017,6 - 8 anos,Literatura,texto de Norbert Landa , il. Marlis Scharff-Kniemeyer ; trad. e adapt. Paula Neves
298,The top and the bottom,"Daphne W. Rocha, Danuta Wojciechowska","Alfragide : Caminho, imp. 2010",16,Antes 2017,6 - 8 anos,Literatura,"Daphne W. Rocha, Danuta Wojciechowska",
299,"Onde estás tu,  Pai Natal?",história de Ana Ferreira,"Paio Pires : Letras d'Ouro, 2010",16,Antes 2017,6 - 8 anos,Literatura,história de Ana Ferreira,
300,O que se vê no abc,texto Isabel Minhós Martins ; il. Bernardo Carvalho,"Oeiras : Planeta Tangerina, 2010",16,Antes 2017,6 - 8 anos,Literatura,texto Isabel Minhós Martins , il. Bernardo Carvalho
301,O pintinhas azuis,João Pedro Mésseder ; il. Marta Madureira,"Porto : Trampolim, 2010",16,Antes 2017,6 - 8 anos,Literatura,João Pedro Mésseder , il. Marta Madureira
302,És mesmo tu?,Raymond Briggs,"Alfragide : Caminho, imp. 2010",16,Antes 2017,6 - 8 anos,Literatura,Raymond Briggs,
303,As letras de números vestidas,escritas Jacqueline Bovy... [et. al.] ; il. François Ruyer ; trad. Florbela Lopes,"Porto : Civilização, 2010",16,Antes 2017,6 - 8 anos,Literatura,escritas Jacqueline Bovy... [et. al.] , il. François Ruyer ; trad. Florbela Lopes
304,O boneco de neve,Carlos Alberto Silva ,"Leiria : Textiverso, 2010",16,Antes 2017,6 - 8 anos,Literatura,Carlos Alberto Silva ,
305,Histórias para ouvir antes de adormecer,António Torrado ; il. António Pilar,"Alfragide : Caminho, imp. 2010",16,Antes 2017,6 - 8 anos,Literatura,António Torrado , il. António Pilar
306,O urso que perdera o coração,il. Virginia Allyn ; trad. Maria Isabel de Mendonça Soares,ISBN: 978-989-27-0222-3,16,Antes 2017,6 - 8 anos,Literatura,il. Virginia Allyn , trad. Maria Isabel de Mendonça Soares
307,À esquina da rima buzina,Ana Saldanha ; il. Yara Kono,ISBN: 978-972-21-2099-9,16,Antes 2017,6 - 8 anos,Literatura,Ana Saldanha , il. Yara Kono
308,Os anõezinhos e o sapateiro,Manuela Micaelo ; il. Raquel Pinheiro,"[Cascais] : Cercica, 2010",16,Antes 2017,6 - 8 anos,Literatura,Manuela Micaelo , il. Raquel Pinheiro
309,O papão no desvão,Fernando Bento Gomes ; il. Sandra Abafa,Queluz de Baixo : Soregra 2010,16,Antes 2017,6 - 8 anos,Literatura,Fernando Bento Gomes , il. Sandra Abafa
310,Dom leão e dona catatua,texto de Pablo Albo ; il. de André Letria,"Pontevedra : OQO Ed., 2010",16,Antes 2017,6 - 8 anos,Literatura,texto de Pablo Albo , il. de André Letria
311,História da nuvem que não queria chover,Arsénio Mota ; il. Júlio Resende,"Porto : Asa II, 2010",16,Antes 2017,6 - 8 anos,Literatura,Arsénio Mota , il. Júlio Resende
312,A sopa queima,"textos [de] Tristana Esteves Cardoso, il. [de] Mónica Catalá",ISBN: 978-972-33-2630-7,16,Antes 2017,6 - 8 anos,Literatura,"textos [de] Tristana Esteves Cardoso, il. [de] Mónica Catalá",
313,A nuvem cor-de-rosa,texto e il. Pedro Salvador Mendes,ISBN: 978-972-793-100-2,16,Antes 2017,6 - 8 anos,Literatura,texto e il. Pedro Salvador Mendes,
314,A visita da fada dentinho,"Orlando Strecht-Ribeiro, António Almeida ; il. Nadine Mesquita","[Lisboa] : Livros Horizonte, 2010",16,Antes 2017,6 - 8 anos,Literatura,"Orlando Strecht-Ribeiro, António Almeida ", il. Nadine Mesquita
315,Sabu : o tigre pintor,João Manuel Ribeiro ; il. Elsa Fernandes,"Porto : Trinta Por Uma Linha, 2010",16,Antes 2017,6 - 8 anos,Literatura,João Manuel Ribeiro , il. Elsa Fernandes
316,O dono de tudo,M. Carolina Pereira Rosa,ISBN: 978-989-8195-29-6,16,Antes 2017,6 - 8 anos,Literatura,M. Carolina Pereira Rosa,
317,Soletra a letra,trad. e adapt. Sara Costa ; il. Josie Yee e Jim Durk,"Porto : Asa II, 2010",16,Antes 2017,6 - 8 anos,Literatura,trad. e adapt. Sara Costa , il. Josie Yee e Jim Durk
318,"Corre, corre garrafinha : corre, corre garrafão","Sheridan Cain, Jack Tickle ; trad. Mónica Semedo","Lisboa : Minutos de Leitura, imp. 2010",17,Antes 2017,6 - 8 anos,Literatura,"Sheridan Cain, Jack Tickle ", trad. Mónica Semedo
319,Docinho de Morango vai de férias,Anthony Browne ; trad. José Oliveira,ISBN: 978-972-21-2090-6,17,Antes 2017,6 - 8 anos,Literatura,Anthony Browne , trad. José Oliveira
320,A lagarta comilona,Calouan... [et al.] ; il.Gynux ; trad. Helena Ruão,"Alfragide : Asa II, 2010",17,Antes 2017,6 - 8 anos,Literatura,Calouan... [et al.] , il.Gynux ; trad. Helena Ruão
321,Eu e tu,texto de José Campanari ; il. de João Vaz de Carvalho,"Pontevedra : OQO Ed., 2010",17,Antes 2017,6 - 8 anos,Literatura,texto de José Campanari , il. de João Vaz de Carvalho
322,"Histórias de piratas, corsários e outros heróis temerários",texto Roberto Aliaga ; il. Minako Chiba,"Pontevedra : OQO Ed., 2010",17,Antes 2017,6 - 8 anos,Literatura,texto Roberto Aliaga , il. Minako Chiba
323,Ernesto - bom-dia,"Luísa Ducla Soares, M. Carolina Pereira Rosa, Cidália Fernandes ; il. por Eunice Rosado","Queluz de Baixo : Soregra, 2010",17,Antes 2017,6 - 8 anos,Literatura,"Luísa Ducla Soares, M. Carolina Pereira Rosa, Cidália Fernandes ", il. por Eunice Rosado
324,Croco,"Claire Freedman, Gail Yerrill ; trad. Lucília Carvalho",ISBN: 978-972-659-480-2,17,Antes 2017,6 - 8 anos,Literatura,"Claire Freedman, Gail Yerrill ", trad. Lucília Carvalho
325,O Natal dos nossos animais,António Mota ; il. Júlio Vanzeler,"Vila Nova de Gaia : Gailivro, 2010",17,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Júlio Vanzeler
326,Os dez desejos de Natal,Luísa Ducla Soares ; il. de Fátima Afonso,"Porto : Civilização, 2010",17,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. de Fátima Afonso
327,A princesa e a serpente,escreveu António Mota ; il. Carla Nazareth,"Lisboa : Gailivro, 2010",17,Antes 2017,6 - 8 anos,Literatura,escreveu António Mota , il. Carla Nazareth
328,A princesa da chuva,adapt. a partir do argumento escrito por  Pedro Matias Maria,"Alfragide : Nova Gaia, 2010",17,Antes 2017,6 - 8 anos,Literatura,adapt. a partir do argumento escrito por  Pedro Matias Maria,
329,"Sal, sapo, sardinha",Leo Timmers,"Vila Nova de Gaia : Educação Nacional, 2010",17,Antes 2017,6 - 8 anos,Literatura,Leo Timmers,
330,A seca na ilha,"Ana Maria Magalhães, Isabel Alçada ; il. Ana Afonso",ISBN: 978-972-21-2145-3,17,Antes 2017,6 - 8 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Ana Afonso
331,O médico do mar,texto e il. Janosch,ISBN: 978-989-8205-48-3,17,Antes 2017,6 - 8 anos,Literatura,texto e il. Janosch,
332,O lobo prateado : oito histórias tradicionais com mensagens universais,baseado no guião televisivo de Susan Kim ; adaptado por Laura F. Marsh,ISBN: 978-989-50-1424-8,17,Antes 2017,6 - 8 anos,Literatura,baseado no guião televisivo de Susan Kim , adaptado por Laura F. Marsh
333,"Oh, que lindo que é o Panamá : a história de como o tigrezinho e o ursinho vão de viagem até ao Panamá",Maria Lúcia Carvalhas ; il. por Raquel Pinheiro,"Rio de Mouro : Everest, imp. 2010",17,Antes 2017,6 - 8 anos,Literatura,Maria Lúcia Carvalhas , il. por Raquel Pinheiro
334,Uma questão de caudas,texto Steve Smallman ; il. Caroline Pedler ; trad. Ana Laranjeiro,ISBN: 978-972-793-102-6,17,Antes 2017,6 - 8 anos,Literatura,texto Steve Smallman , il. Caroline Pedler ; trad. Ana Laranjeiro
335,Uma casa cheia,Peter Brown ; trad. José Oliveira,ISBN: 978-972-21-2107-1,17,Antes 2017,6 - 8 anos,Literatura,Peter Brown , trad. José Oliveira
336,"Não acordes o urso, por favor!",texto de Norbert Landa ; il. Marlis Scharff-Kniemeyer ; trad. e adapt. Helena Silva e Inês Mendes Moreira,"Porto : Asa, 2010",17,Antes 2017,6 - 8 anos,Literatura,texto de Norbert Landa , il. Marlis Scharff-Kniemeyer ; trad. e adapt. Helena Silva e Inês Mendes Moreira
337,O jardim curioso,M. Carolina Pereira Rosa ; il. por Patrícia Espírito Santo,"Alfragide : Nova Gaia, 2010",17,Antes 2017,6 - 8 anos,Literatura,M. Carolina Pereira Rosa , il. por Patrícia Espírito Santo
338,"Não te esqueças de mim, Pai Natal!",texto Roberto Aliaga ; il. Simona Mulazzani,"Pontevedra : OQO Ed., 2010",18,Antes 2017,6 - 8 anos,Literatura,texto Roberto Aliaga , il. Simona Mulazzani
339,"Pimpona, a galinha tonta",uma história de Teresa Guimarães ; il. por Anabela Dias,"Porto : Trinta Por Uma Linha, 2010",18,Antes 2017,6 - 8 anos,Literatura,uma história de Teresa Guimarães , il. por Anabela Dias
340,Simão mentiras,"Susan Ring ; il. Loter, Inc.","Alfragide : Dom Quixote, 2010",18,Antes 2017,6 - 8 anos,Literatura,Susan Ring ," il. Loter, Inc."
341,A floresta perlimpimpim,texto Fina Casalderrey ; il. Teresa Lima ; trad. Dora Batalim Sottomayor,"Pontevedra : OQO Ed., 2010",18,Antes 2017,6 - 8 anos,Literatura,texto Fina Casalderrey , il. Teresa Lima ; trad. Dora Batalim Sottomayor
342,A quinta do Donald,Rosário Alçada Araújo ; il. de Catarina França,"Alfragide : Gailivro, 2010",18,Antes 2017,6 - 8 anos,Literatura,Rosário Alçada Araújo , il. de Catarina França
343,"Felix, o coleccionador de medos",texto e il. Jan Ivens,"Alfragide : Asa II, 2010",18,Antes 2017,6 - 8 anos,Literatura,texto e il. Jan Ivens,
344,Brincar às escondidas e outras histórias da Mãe Natureza,texto Angela McAllister ; il. Alison Edgson,ISBN: 978-972-793-107-1,18,Antes 2017,6 - 8 anos,Literatura,texto Angela McAllister , il. Alison Edgson
345,Vítor ajuda o Pai Natal,David McKee ; trad. José Oliveira,"Alfragide : Caminho, imp. 2010",18,Antes 2017,6 - 8 anos,Literatura,David McKee , trad. José Oliveira
346,Yac! não é um monstro,António Mota ; il. Júlio Vanzeler,"Alfragide : Gailivro, 2010",18,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Júlio Vanzeler
347,Elmer e o grande dia,texto Silvina Marques ; il. Filipa Cabral,"Lisboa : Papiro, 2010",18,Antes 2017,6 - 8 anos,Literatura,texto Silvina Marques , il. Filipa Cabral
348,Os negócios do macaco,Helena Simas,"Estoril : Minutos de Leitura, 2010",18,Antes 2017,6 - 8 anos,Literatura,Helena Simas,
349,Mada quem és tu ?,"Isabel Minhós Martins, Madalena Matoso","Carcavelos : Planeta Tangerina, 2010",18,Antes 2017,6 - 8 anos,Literatura,"Isabel Minhós Martins, Madalena Matoso",
350,A festa de anos do Tomás,"recolha e adapt. de Tiago Salgueiro ; il. de Elsa Navarro, José M. Saraiva e Rui Castro","Alfragide : Gailivro, 2010",18,Antes 2017,6 - 8 anos,Literatura,recolha e adapt. de Tiago Salgueiro ," il. de Elsa Navarro, José M. Saraiva e Rui Castro"
351,O meu vizinho é um cão,Renata Gil ; il. Rita Antunes,"Alfragide : Nova Gaia, 2010",18,Antes 2017,6 - 8 anos,Literatura,Renata Gil , il. Rita Antunes
352,Anedotas de animais ilustradas,Manjusha Pawagi ; il. Leanne Franson ; trad. Catarina Ferrer,"Lisboa : Terramar, 2010",18,Antes 2017,6 - 8 anos,Literatura,Manjusha Pawagi , il. Leanne Franson ; trad. Catarina Ferrer
353,E tudo acontecia por magia...,Oliver Jeffers,"Lisboa : Orfeu Negro, 2010",18,Antes 2017,6 - 8 anos,Literatura,Oliver Jeffers,
354,A menina que detestava livros,João Pedro Mésseder e Daniel Silvestre da Silva,ISBN: 978-972-21-2127-9,18,Antes 2017,6 - 8 anos,Literatura,João Pedro Mésseder e Daniel Silvestre da Silva,
355,O coração e a garrafa,il. Tamsin Hinrichsen ; trad. Maria Isabel de Mendonça Soares,ISBN: 978-989-27-0227-8,18,Antes 2017,6 - 8 anos,Literatura,il. Tamsin Hinrichsen , trad. Maria Isabel de Mendonça Soares
356,Lulu : ou a hora do lobo,António Torrado ; il. Aida Xavier,"Porto : Asa II, 2010",18,Antes 2017,6 - 8 anos,Literatura,António Torrado , il. Aida Xavier
357,O flautista de Hamelin,Alexandre Parafita ; il. Pedro Serapicos,"Porto : Ambar, 2010",18,Antes 2017,6 - 8 anos,Literatura,Alexandre Parafita , il. Pedro Serapicos
358,Da rua do contador para a rua do ouvidor,António Torrado ; il. Cristina Malaquias,"Lisboa : Asa II, 2010",19,Antes 2017,6 - 8 anos,Literatura,António Torrado , il. Cristina Malaquias
359,A mala vazia e algumas histórias de tradição oral,Luísa Ducla Soares ; il. Raquel Leitão,ISBN: 978-972-26-2882-2,19,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Raquel Leitão
360,Histórias para ler aos pais,Mar Pavón ; il. João Vaz de Carvalho ; trad. Elisabete Ramos,"Pontevedra : OQO Ed., 2010",19,Antes 2017,6 - 8 anos,Literatura,Mar Pavón , il. João Vaz de Carvalho ; trad. Elisabete Ramos
361,O rapaz que tinha zero a matemática,texto Marni McGee ; il. Cee Biscoe ; trad. Ana Laranjeiro,ISBN: 978-972-793-106-4,19,Antes 2017,6 - 8 anos,Literatura,texto Marni McGee , il. Cee Biscoe ; trad. Ana Laranjeiro
362,Pequerruchos,texto de Norbert Landa ; il. Marlis Scharff-Kniemeyer ; trad. e adapt. Helena Silva e Inês Mendes Moreira,"Porto : Asa, 2010",19,Antes 2017,6 - 8 anos,Literatura,texto de Norbert Landa , il. Marlis Scharff-Kniemeyer ; trad. e adapt. Helena Silva e Inês Mendes Moreira
363,"Benjamim, o pequeno urso das grandes ideias!",texto Pablo Albo ; il. Miguel Ángel Díez,"Pontevedra : OQO Ed., 2010",19,Antes 2017,6 - 8 anos,Literatura,texto Pablo Albo , il. Miguel Ángel Díez
364,Tu é que és o Pai Natal?,história Graça Breia ; il. Raquel Pinheiro,"Cascais : Cercica, 2010",19,Antes 2017,6 - 8 anos,Literatura,história Graça Breia , il. Raquel Pinheiro
365,O último canto,Disney Enterprises ; adapt. Diane Muldrow ; il. Disney Creative Development Storybook Art ,"Alfragide : Dom Quixote, 2010",19,Antes 2017,6 - 8 anos,Literatura,Disney Enterprises , adapt. Diane Muldrow ; il. Disney Creative Development Storybook Art 
366,O gato gatão : poeta de profissão,Luísa Ducla Soares ; il. João Pedro Lam,"Queluz de Baixo : Soregra, cop. 2010",19,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. João Pedro Lam
367,Toy story 2,textos Rita Taborda Duarte ; il. Luís Henriques,ISBN: 978-972-21-2086-9,19,Antes 2017,6 - 8 anos,Literatura,textos Rita Taborda Duarte , il. Luís Henriques
368,O sultão Solimão e o criado Maldonado,texto de Maria Teresa Maia Gonzalez ; il. Rafaello Bergonse,"Barcarena : Presença, 2010",19,Antes 2017,6 - 8 anos,Literatura,texto de Maria Teresa Maia Gonzalez , il. Rafaello Bergonse
369,Gastão vida de cão,Lurdes Breda ; il. Rute Reimão,"Lisboa : Ana Paula Faria, 2010",19,Antes 2017,6 - 8 anos,Literatura,Lurdes Breda , il. Rute Reimão
370,Descobri um esconderijo!,"Rita Sobral ; il. de Catarina Sampaio, Helena Almeida","[S.l.] : Entre Kapas, 2010",19,Antes 2017,6 - 8 anos,Literatura,Rita Sobral ," il. de Catarina Sampaio, Helena Almeida"
371,O alfabeto trapalhão,escreveu César Madureira ; il. Manel Cruz,"Matosinhos : QuidNovi, 2010",19,Antes 2017,6 - 8 anos,Literatura,escreveu César Madureira , il. Manel Cruz
372,Um sopro de amizade,história de Graça Breia ; il. Raquel Pinheiro,"Cascais : Cercica, 2010",19,Antes 2017,6 - 8 anos,Literatura,história de Graça Breia , il. Raquel Pinheiro
373,A menina que voltou a ser menina,Vergílio Alberto Vieira,ISBN: 978-972-21-2098-2,19,Antes 2017,6 - 8 anos,Literatura,Vergílio Alberto Vieira,
374,Um pé de vento,M. Carolina Pereira Rosa ; il. Patrícia Espírito Santo,"Alfragide : Nova Gaia, 2010",19,Antes 2017,6 - 8 anos,Literatura,M. Carolina Pereira Rosa , il. Patrícia Espírito Santo
375,A abelhinha giroflé,"Disney, Pixar ; trad. Teresa Figueira",ISBN: 978-989-50-1165-0,19,Antes 2017,6 - 8 anos,Literatura,"Disney, Pixar ", trad. Teresa Figueira
376,O segredo da Pimpona,Marni Mcgee ; il. Gavin Scott ; trad. Ana Laranjeiro,ISBN: 978-972-793-113-2,19,Antes 2017,6 - 8 anos,Literatura,Marni Mcgee , il. Gavin Scott ; trad. Ana Laranjeiro
377,Toy story 3 ,Luísa Ducla Soares ; il. João Pedro Lam,"Queluz de Baixo : Soregra, cop. 2010",19,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. João Pedro Lam
378,O melhor Natal de sempre!,texto Ana Vicente ; il. Madalena Matoso,"Alfragide : Oficina do Livro, 2010",20,Antes 2017,6 - 8 anos,Literatura,texto Ana Vicente , il. Madalena Matoso
379,O sultão Solimão e o criado Maldonado,Graça Breia e Manuela Micaelo ; il. Raquel Pinheiro,"[Cascais] : Cercica, 2010",20,Antes 2017,6 - 8 anos,Literatura,Graça Breia e Manuela Micaelo , il. Raquel Pinheiro
380,O H perdeu uma perna,texto e il. Manuel Brum,ISBN: 978-972-793-101-9,20,Antes 2017,6 - 8 anos,Literatura,texto e il. Manuel Brum,
381,O segredo do sol e da lua,Margarida Almeida ; il. de Márcia Santos,"Coimbra : Kadernu, 2009",20,Antes 2017,6 - 8 anos,Literatura,Margarida Almeida , il. de Márcia Santos
382,Lucas : o morcego que tinha medo do escuro!,Júlio Isidro ; il. Inês do Carmo,"Porto : Asa, 2009",20,Antes 2017,6 - 8 anos,Literatura,Júlio Isidro , il. Inês do Carmo
383,O feiticeiro e a bola de cristal,Pedro Bessa ; il. Cláudia Rocha,ISBN: 978-972-659-431-4,20,Antes 2017,6 - 8 anos,Literatura,Pedro Bessa , il. Cláudia Rocha
384,Ideias giras : novas aventuras dos primos,Alice Vieira ; il. Carla Nazareth,"Alfragide : Oficina do Livro, 2009",20,Antes 2017,6 - 8 anos,Literatura,Alice Vieira , il. Carla Nazareth
385,O burro Eleutério e o lobo selvagem,Ana Teresa Seixas da Fonseca ; il. Inês Moura Paes,ISBN: 978-972-99-457-9-3,20,Antes 2017,6 - 8 anos,Literatura,Ana Teresa Seixas da Fonseca , il. Inês Moura Paes
386,Contos de Grimm para meninos valentes,Laura Owen e Korky Paul,"Lisboa : Gradiva, 2009",20,Antes 2017,6 - 8 anos,Literatura,Laura Owen e Korky Paul,
387,A fada que perdeu o dente,"texto de B.A.T.A., a partir da versão de Olalla González ; il. Frederico Fernández","Matosinhos : Kalandraka, cop. 2009",20,Antes 2017,6 - 8 anos,Literatura,"texto de B.A.T.A., a partir da versão de Olalla González ", il. Frederico Fernández
388,"Que tola, Mimi!",Alice Vieira ; il. de Pierre Pratt,ISBN: 978-972-21-2083-8,20,Antes 2017,6 - 8 anos,Literatura,Alice Vieira , il. de Pierre Pratt
389,Chibos sabichões,"Elza Mesquita, Ana Pereira","[S.l.] : Vozes & Compamhia, 2009",20,Antes 2017,6 - 8 anos,Literatura,"Elza Mesquita, Ana Pereira",
390,O sapateiro ; O pássaro verde,texto Álvaro Magalhães ; il. António Modesto,"Porto : Asa, 2009",20,Antes 2017,6 - 8 anos,Literatura,texto Álvaro Magalhães , il. António Modesto
391,O gato que amava a mancha laranja,Mireille Saver... [et al.] ; il. de Marie-José Sacré,"Porto : Civilização, imp. 2009",20,Antes 2017,6 - 8 anos,Literatura,Mireille Saver... [et al.] , il. de Marie-José Sacré
392,O circo das palavras voadoras,Astrid Mola ; il. Dorothea Ackroyd,"Sintra : Keditora, 2009",20,Antes 2017,6 - 8 anos,Literatura,Astrid Mola , il. Dorothea Ackroyd
393,Histórias para sonhar,António Mota ; il. Júlio Vanzeler,"Canelas : Gailivro, 2009",20,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Júlio Vanzeler
394,O segredo do Natal,António Mota ; il. Júlio Vanzeler,"Alfragide : Gailivro, 2009",20,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Júlio Vanzeler
395,"O rei, o sábio e os ratos",texto de Sidónio Muralha ; il. de Inês de Oliveira,"Alfragide : Gailivro, 2009",20,Antes 2017,6 - 8 anos,Literatura,texto de Sidónio Muralha , il. de Inês de Oliveira
