,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
130,Um lugar chamado Angola,Karla Suárez ; trad. de Helena Pitta,"Porto : Porto Ed., 2017",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Karla Suárez , trad. de Helena Pitta
131,O fantasma no palácio dos engenheiros e outros contos russos,"coord. Leonor Abecasis, Isabel Oliveira Martins, Larissa Shotropa ; trad. Teresa Maria Braga Abecasis... [et al.]","Silveira : E-Primatur, 2017",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,"coord. Leonor Abecasis, Isabel Oliveira Martins, Larissa Shotropa ", trad. Teresa Maria Braga Abecasis... [et al.]
132,Ponta gea,João Paulo Borges Coelho,ISBN: 978-972-21-2866-7,7,2019 - 2.o Sem.,15 - 18 anos,Literatura,João Paulo Borges Coelho,
133,Encontro acidental,"Ana Maria Magalhães, Isabel Alçada ; il. Carlos Marques","[Lisboa] : Associação Portuguesa de Seguradores, 2017",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Carlos Marques
134,José Matias,"Eça de Queiroz. Bartleby, o escrivão : uma história de Wall Street","Lisboa : Guerra e Paz, 2017",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,"Eça de Queiroz. Bartleby, o escrivão : uma história de Wall Street",
135,Da amazónia às malvinas,Beatriz Sarlo ; trad. Rita Almeida Simões,"Lisboa : Tinta da China, 2017",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Beatriz Sarlo , trad. Rita Almeida Simões
136,Chá do Príncipe = (Fyá xalela ),Olinda Beja,ISBN: 978-989-99905-2-4,7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Olinda Beja,
137,As oito montanhas,Paolo Cognetti ; trad. de Maria do Carmo Abreu,"Alfragide : Dom Quixote, 2017",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Paolo Cognetti , trad. de Maria do Carmo Abreu
138,A sétima função da linguagem,Laurent Binet ; trad. Antonio Sabler,"Lisboa : Quetzal, 2017",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Laurent Binet , trad. Antonio Sabler
139,A revolta dos anjos,Anatole France ; trad. Álvaro Salema,"Amadora : Cavalo de Ferro, 2017",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Anatole France , trad. Álvaro Salema
140,A estrada subterrânea,Colson Whitehead ; trad. Paulo Ramos,"Lisboa : Alfaguara, 2017",8,2019 - 2.o Sem.,15 - 18 anos,Literatura,Colson Whitehead , trad. Paulo Ramos
141,Novelas do Minho,"Camilo Castelo Branco ; ed. Ivo Castro, Carlota Pimenta","Lisboa : Imprensa Nacional-Casa da Moeda, 2017",8,2019 - 2.o Sem.,15 - 18 anos,Literatura,Camilo Castelo Branco ," ed. Ivo Castro, Carlota Pimenta"
142,Raparigas mortas,Selva Almada ; trad. Cristina Rodriguez e Artur Guerra,"Alfragide : Dom Quixote, 2017",8,2019 - 2.o Sem.,15 - 18 anos,Literatura,Selva Almada , trad. Cristina Rodriguez e Artur Guerra
143,Morte pela água,Kensaburo Oe ; trad. do inglês Helder Moura Pereira,"Porto : Livros do Brasil, 2017",8,2019 - 2.o Sem.,15 - 18 anos,Literatura,Kensaburo Oe , trad. do inglês Helder Moura Pereira
144,Um perito em busca da verdade,"Ana Maria Magalhães, Isabel Alçada ; il. Carlos Marques","[Lisboa] : Associação Portuguesa de Seguradores, 2016",8,2019 - 2.o Sem.,15 - 18 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Carlos Marques
145,O homem que vivia dentro dos sonhos : romance,Natália Constâncio ; pref. Mário de Carvalho,ISBN: 978-989-689-613-3,8,2019 - 2.o Sem.,15 - 18 anos,Literatura,Natália Constâncio , pref. Mário de Carvalho
146,Cadernos de Lanzarote : diário,José Saramago,"Porto : Porto Ed., 2016-2018",8,2019 - 2.o Sem.,15 - 18 anos,Literatura,José Saramago,
147,Mary John,Ana Pessoa ; il. Bernardo P. Carvalho,"Carcavelos : Planeta Tangerina, 2016",8,2019 - 2.o Sem.,15 - 18 anos,Literatura,Ana Pessoa , il. Bernardo P. Carvalho
148,Os destinos do bom soldaddo Å vejk durante a guerra mundial,Jaroslav HaÅ¡ek ; trad. e notas Lumir Nahodil ; il. Josef Lada,"Lisboa : Tinta-da-China, 2012",8,2019 - 2.o Sem.,15 - 18 anos,Literatura,Jaroslav HaÅ¡ek , trad. e notas Lumir Nahodil ; il. Josef Lada
149,Nenhum olhar,José Luís Peixoto,ISBN: 978-989-722-327-3,8,2019 - 2.o Sem.,15 - 18 anos,Literatura,José Luís Peixoto,
